Trace
Swept SA
A.01.57,N9010A
2459900000,-62.4591833797338
2461000000,-67.5346352468631
2462100000,-68.2916001740023
2463200000,-71.2621938729676
2464300000,-79.9653012461389
2465400000,-67.2592417871145
2466500000,-73.1852927608051
2467600000,-73.8374393299058
2468700000,-81.3891698664381
2469800000,-70.4792952408611
2470900000,-73.7478157899423
2472000000,-71.4954932666602
2473100000,-88.9041922918155
2474200000,-84.9967927452424
2475300000,-73.3196444019408
2476400000,-66.3166922700649
2477500000,-75.08253792315
2478600000,-67.935538235073
2479700000,-67.6469660697987
2480800000,-73.1261756446611
2481900000,-72.755290590129
2483000000,-86.0895015970226
2484100000,-69.7616750106546
2485200000,-79.341830318183
2486300000,-74.5407479739536
2487400000,-69.6073770577028
2488500000,-75.8803180646941
2489600000,-71.858268422369
2490700000,-70.955289333706
2491800000,-72.4129263191154
2492900000,-69.7990150323078
2494000000,-74.8137447320726
2495100000,-69.0366667009292
2496200000,-66.0582269045514
2497300000,-74.5947723661325
2498400000,-70.1699775156531
2499500000,-67.656017594373
2500600000,-70.1190477271456
2501700000,-78.3851365525939
2502800000,-77.479217717886
2503900000,-79.8305375009516
2505000000,-70.7344861850913
2506100000,-75.2083026125905
2507200000,-72.0564177995623
2508300000,-68.1725362213485
2509400000,-72.6875090934766
2510500000,-65.7345326443644
2511600000,-70.1701323732795
2512700000,-67.2328490215306
2513800000,-72.3151928803286
2514900000,-72.75273798815
2516000000,-65.7145089037351
2517100000,-76.1383713261561
2518200000,-67.2248485118007
2519300000,-64.2657456728628
2520400000,-62.5236976965226
2521500000,-72.1731656442546
2522600000,-79.5619688834417
2523700000,-66.8693668897675
2524800000,-81.1636335884761
2525900000,-71.0227311617941
2527000000,-78.7231474817429
2528100000,-68.9497133106761
2529200000,-71.7289947514257
2530300000,-74.33189142948
2531400000,-73.298322249966
2532500000,-72.9996895816824
2533600000,-71.3076172881058
2534700000,-80.1133781209453
2535800000,-78.8567580934599
2536900000,-78.2885448030328
2538000000,-75.8888697266194
2539100000,-76.6347229182724
2540200000,-80.067503994984
2541300000,-70.5947999344886
2542400000,-73.9805450744814
2543500000,-67.9532233786344
2544600000,-78.5119488682366
2545700000,-82.6973049324482
2546800000,-69.4705451725876
2547900000,-87.6079359659984
2549000000,-80.0401873426123
2550100000,-71.1319145227419
2551200000,-64.2550062199125
2552300000,-57.2193516306573
2553400000,-52.3297116541951
2554500000,-51.2940787426254
2555600000,-55.9762518884288
2556700000,-61.5756258002478
2557800000,-72.1196525596254
2558900000,-75.1349896979581
2560000000,-69.8514237514764
2561100000,-73.6693115600727
2562200000,-80.0800553802902
2563300000,-81.6343387342967
2564400000,-63.853912350852
2565500000,-69.7472608671632
2566600000,-86.0179129220487
2567700000,-73.0998264969048
2568800000,-84.1318510997394
2569900000,-70.0408060026717
2571000000,-69.4466390634628
2572100000,-80.1999087871901
2573200000,-69.4048400016401
2574300000,-71.782773243385
2575400000,-67.7020844244365
2576500000,-84.1672807134471
2577600000,-66.340339388444
2578700000,-63.6766081631478
2579800000,-61.6684403058693
2580900000,-64.7871895509345
2582000000,-67.0886893955115
2583100000,-67.6527993275396
2584200000,-70.6862959373021
2585300000,-66.9789548660587
2586400000,-69.6978986490146
2587500000,-71.190968331238
2588600000,-72.9833608698234
2589700000,-77.5488953754737
2590800000,-72.9365427288779
2591900000,-74.456500331989
2593000000,-84.1460121939381
2594100000,-92.489120367313
2595200000,-65.7698774629046
2596300000,-79.5191786128908
2597400000,-84.0817733724962
2598500000,-68.8481182655976
2599600000,-71.8497078753494
2600700000,-79.5431321727965
2601800000,-67.4138488893355
2602900000,-71.9911423791654
2604000000,-83.1005515808117
2605100000,-72.3852861449581
2606200000,-66.4226858197994
2607300000,-75.9925742443064
2608400000,-66.5246672818994
2609500000,-84.9961067304298
2610600000,-69.8956463459524
2611700000,-77.9986014940434
2612800000,-83.2147260260211
2613900000,-64.4366433393464
2615000000,-66.0839161727889
2616100000,-61.8281789480284
2617200000,-79.238370074342
2618300000,-73.753819002804
2619400000,-70.4152825440591
2620500000,-66.5005558605094
2621600000,-67.5246025324285
2622700000,-64.9621590295429
2623800000,-73.8794238320773
2624900000,-82.5644486970628
2626000000,-70.3655176589233
2627100000,-72.5243063041822
2628200000,-79.1632679219021
2629300000,-72.5616133532938
2630400000,-67.1623149170586
2631500000,-80.4010064056281
2632600000,-70.1393680110921
2633700000,-69.9375405822788
2634800000,-70.8322384282213
2635900000,-68.8312864199158
2637000000,-69.5584187412978
2638100000,-63.8622059545255
2639200000,-59.6241072060345
2640300000,-59.766230064477
2641400000,-68.7364102958199
2642500000,-73.1703888501872
2643600000,-69.9801186840834
2644700000,-80.3891137217882
2645800000,-66.8597567156942
2646900000,-66.1770899259088
2648000000,-74.9662848928617
2649100000,-72.0082546643068
2650200000,-80.2653555971288
2651300000,-67.4856338324899
2652400000,-73.2116134206342
2653500000,-73.8341938747941
2654600000,-67.983453538036
2655700000,-80.7001492210045
2656800000,-72.8856585262386
2657900000,-68.2078768614044
2659000000,-68.8863124904178
2660100000,-75.985251324544
2661200000,-69.2591120654704
2662300000,-71.2052236389163
2663400000,-74.1890655662197
2664500000,-72.01659293073
2665600000,-72.7985650703869
2666700000,-78.3399860567723
2667800000,-82.2910044328549
2668900000,-87.5590290370625
2670000000,-65.2933921845319
2671100000,-66.3134837538274
2672200000,-59.6138022091581
2673300000,-54.5956554021841
2674400000,-56.7328504685499
2675500000,-57.470726417533
2676600000,-70.2909586111449
2677700000,-71.0551785653156
2678800000,-68.0656978071466
2679900000,-76.8557794509796
2681000000,-69.3978847045293
2682100000,-66.5789092169657
2683200000,-75.6071102904373
2684300000,-69.8748464723562
2685400000,-74.8403185117458
2686500000,-89.113026529358
2687600000,-66.3272959046851
2688700000,-83.022354663313
2689800000,-66.033803239226
2690900000,-82.270261614846
2692000000,-68.4419371890501
2693100000,-75.427014761301
2694200000,-70.7853967258859
2695300000,-75.2863888901778
2696400000,-68.0813123035908
2697500000,-64.5979542098749
2698600000,-64.4100514325165
2699700000,-61.3000410865057
2700800000,-68.4703226595866
2701900000,-65.2339032336442
2703000000,-83.6692916508658
2704100000,-68.7321626679398
2705200000,-69.1535938259867
2706300000,-69.0311719657231
2707400000,-72.6098903760162
2708500000,-70.0386600603327
2709600000,-69.2841928004109
2710700000,-72.7805983214461
2711800000,-73.4460284012216
2712900000,-62.9257247800693
2714000000,-75.4089339604307
2715100000,-65.2707973251183
2716200000,-73.3091104855579
2717300000,-69.7560049908705
2718400000,-71.697284854142
2719500000,-79.8649468405581
2720600000,-77.167307444943
2721700000,-67.2794304133275
2722800000,-76.5161887981111
2723900000,-71.0777349266448
2725000000,-76.4840042148953
2726100000,-70.2400599271204
2727200000,-78.6301714509665
2728300000,-69.8168891199299
2729400000,-67.4004941826433
2730500000,-75.1468013226515
2731600000,-70.0346592621715
2732700000,-70.622684782795
2733800000,-69.7026205823736
2734900000,-82.5141101577823
2736000000,-85.8096417857789
2737100000,-76.3466755788145
2738200000,-68.7504481103755
2739300000,-75.8249106848177
2740400000,-80.180562935701
2741500000,-71.189768142639
2742600000,-69.6159526209149
2743700000,-72.1342635937221
2744800000,-66.532995990455
2745900000,-78.6348790697075
2747000000,-77.4990857086768
2748100000,-76.2986179346578
2749200000,-81.221641172211
2750300000,-80.135823493944
2751400000,-76.3630779306183
2752500000,-71.7348662682204
2753600000,-67.9209642602659
2754700000,-68.9547034803875
2755800000,-70.9820768636927
2756900000,-68.2911578448983
2758000000,-61.5580880143363
2759100000,-59.5638888081884
2760200000,-55.629457212392
2761300000,-59.7234720652773
2762400000,-61.9683866559068
2763500000,-68.4230175828643
2764600000,-74.5248789844312
2765700000,-68.0387478216427
2766800000,-69.8465421855567
2767900000,-72.2780256239518
2769000000,-67.5100709983333
2770100000,-70.9440078380469
2771200000,-66.1819327045182
2772300000,-71.3444402186458
2773400000,-80.7607602597753
2774500000,-72.5856399680924
2775600000,-68.3879960751887
2776700000,-69.5553887142675
2777800000,-69.7350266822525
2778900000,-68.4300928975519
2780000000,-71.6847052285252
2781100000,-69.6771721390884
2782200000,-76.9974532501886
2783300000,-73.1643378668552
2784400000,-76.7170620891605
2785500000,-73.2019230243018
2786600000,-70.0836496755076
2787700000,-73.8825987704145
2788800000,-72.8250873991106
2789900000,-70.8415560236562
2791000000,-64.5218992319421
2792100000,-72.1395784392026
2793200000,-59.9110320971955
2794300000,-68.278346545911
2795400000,-63.0493355368629
2796500000,-71.922286305305
2797600000,-72.1670824319014
2798700000,-83.3389146074725
2799800000,-68.8144266043814
2800900000,-62.8886957826868
2802000000,-82.8515086906252
2803100000,-71.1153760401919
2804200000,-83.2529210205691
2805300000,-70.0439756016299
2806400000,-78.5244765021243
2807500000,-68.8990815119449
2808600000,-67.1845431286502
2809700000,-79.4044009982852
2810800000,-81.7173146965335
2811900000,-71.1100445273502
2813000000,-77.1270382422001
2814100000,-69.142021545087
2815200000,-65.7430086780521
2816300000,-74.6762304694645
2817400000,-59.671100217078
2818500000,-58.723835551508
2819600000,-59.8549713396977
2820700000,-60.5569042053288
2821800000,-68.0496504347295
2822900000,-70.9740313103215
2824000000,-71.9170233516362
2825100000,-67.7977727035955
2826200000,-70.1724210687871
2827300000,-66.0884473732854
2828400000,-64.5675341160005
2829500000,-76.1689311989585
2830600000,-68.3121492105785
2831700000,-78.5112874301087
2832800000,-69.0053079105276
2833900000,-66.5899958512981
2835000000,-75.2810443497833
2836100000,-72.2836625736592
2837200000,-76.100612129664
2838300000,-71.295286535913
2839400000,-68.782962857201
2840500000,-71.3034844073953
2841600000,-64.7842868694548
2842700000,-74.2073321331256
2843800000,-68.6112148532906
2844900000,-80.0862028563169
2846000000,-67.7109932897679
2847100000,-69.9346852782641
2848200000,-101.802776383752
2849300000,-87.1640850585767
2850400000,-74.2892413603541
2851500000,-85.026437894944
2852600000,-72.3750148961354
2853700000,-64.7917140787722
2854800000,-71.1485408993467
2855900000,-67.128649144477
2857000000,-73.7418188340897
2858100000,-68.6165825663294
2859200000,-74.3154912359715
2860300000,-77.212821924803
2861400000,-71.6436840042595
2862500000,-66.7742056424073
2863600000,-72.9346544411021
2864700000,-70.2170701841328
2865800000,-69.0134551402983
2866900000,-69.5237120406532
2868000000,-75.4930773464281
2869100000,-74.4070521443904
2870200000,-69.3758877500676
2871300000,-70.4623348752272
2872400000,-82.681600272506
2873500000,-67.346625990732
2874600000,-64.7260533532451
2875700000,-69.3490149704458
2876800000,-75.1860917041991
2877900000,-59.7570455489877
2879000000,-56.6690532903582
2880100000,-57.8789697494045
2881200000,-60.1795319911169
2882300000,-67.1248929838058
2883400000,-74.587649280401
2884500000,-85.4369930207461
2885600000,-74.3793492343335
2886700000,-64.970902979122
2887800000,-70.6139564739105
2888900000,-70.0806035283182
2890000000,-70.7113900165149
2891100000,-70.4367347228757
2892200000,-68.8979886299201
2893300000,-71.8864514461442
2894400000,-71.6147358985499
2895500000,-68.8883324034458
2896600000,-70.0188757192792
2897700000,-67.8128072741264
2898800000,-73.979135564911
2899900000,-72.4962446468089
2901000000,-67.5826700942829
2902100000,-72.640714126132
2903200000,-79.9711818507057
2904300000,-83.5681720982286
2905400000,-70.399790651562
2906500000,-68.6346841131474
2907600000,-77.8789265129652
2908700000,-89.0193396226446
2909800000,-76.0556972947647
2910900000,-75.609493626162
2912000000,-71.1769943206454
2913100000,-69.2756163598064
2914200000,-68.5177996104421
2915300000,-68.7800747386656
2916400000,-70.0800802207466
2917500000,-73.320318092476
2918600000,-77.1367461890101
2919700000,-70.311293602927
2920800000,-77.440815492088
2921900000,-78.6967247834952
2923000000,-68.4258898327637
2924100000,-74.4706454313485
2925200000,-76.7554658384783
2926300000,-76.3269006461452
2927400000,-73.4113102998082
2928500000,-73.1091541874068
2929600000,-68.1739583082085
2930700000,-68.9124722957094
2931800000,-76.6887383147532
2932900000,-78.2356824646076
2934000000,-72.6743206778409
2935100000,-68.288857309043
2936200000,-80.3071768709091
2937300000,-72.1500193264764
2938400000,-63.2755637470828
2939500000,-63.5437183673962
2940600000,-67.7864096404439
2941700000,-71.0795629409819
2942800000,-72.752916170768
2943900000,-77.0455831265794
2945000000,-72.5395901699397
2946100000,-75.5475881041203
2947200000,-67.5815140526075
2948300000,-65.362643518917
2949400000,-74.7763480849823
2950500000,-65.1199200576394
2951600000,-74.1837948443591
2952700000,-80.2880693204759
2953800000,-66.4385199077275
2954900000,-77.9589788626549
2956000000,-75.5244633423382
2957100000,-76.8293047911621
2958200000,-75.4207606405231
2959300000,-72.3894766730872
2960400000,-67.0710702827021
2961500000,-71.0598998705397
2962600000,-86.3549927471468
2963700000,-67.9841139173085
2964800000,-69.3124733344918
2965900000,-73.5600005742825
2967000000,-70.0583572396591
2968100000,-72.0510992629947
2969200000,-69.4431387260276
2970300000,-67.5093536084036
